fire_id_2023,hotspot_id_2024,acq_date_2024,days_after_sdd_2024,hotspot_id_2025,acq_date_2025,days_after_sdd_2025,days_2024_to_2025
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_175,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2844,2024-06-30,51.28243587820609,hs25_176,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2845,2024-06-30,51.28243587820609,hs25_177,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2849,2024-06-30,51.28243587820609,hs25_178,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2850,2024-06-30,51.28243587820609,hs25_179,2025-05-29,9.352782360881946,333
2023_G90207,hs24_4316,2024-07-08,59.28243587820609,hs25_180,2025-05-29,9.352782360881946,325
2023_G90207,hs24_8385,2024-07-08,59.28243587820609,hs25_181,2025-05-29,9.352782360881946,325
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_182,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12754,2024-06-30,51.28243587820609,hs25_183,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12760,2024-06-30,51.28243587820609,hs25_184,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2845,2024-06-30,51.28243587820609,hs25_185,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2848,2024-06-30,51.28243587820609,hs25_186,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2849,2024-06-30,51.28243587820609,hs25_187,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2850,2024-06-30,51.28243587820609,hs25_188,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2854,2024-06-30,51.28243587820609,hs25_189,2025-05-29,9.352782360881946,333
2023_G90207,hs24_4316,2024-07-08,59.28243587820609,hs25_190,2025-05-29,9.352782360881946,325
2023_G90207,hs24_7129,2024-06-30,51.28243587820609,hs25_191,2025-05-29,9.352782360881946,333
2023_G90207,hs24_8385,2024-07-08,59.28243587820609,hs25_192,2025-05-29,9.352782360881946,325
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_193,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12754,2024-06-30,51.28243587820609,hs25_194,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12758,2024-06-30,51.28243587820609,hs25_195,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12760,2024-06-30,51.28243587820609,hs25_196,2025-05-29,9.352782360881946,333
2023_G92940,hs24_9179,2024-07-10,34.88578634480274,hs25_197,2025-05-29,4.762024860385509,323
2023_G92940,hs24_9179,2024-07-10,34.88578634480274,hs25_198,2025-05-29,4.762024860385509,323
2023_G92940,hs24_14675,2024-07-10,34.88578634480274,hs25_199,2025-05-29,4.762024860385509,323
2023_G92940,hs24_9179,2024-07-10,34.88578634480274,hs25_200,2025-05-29,4.762024860385509,323
2023_G92940,hs24_14675,2024-07-10,34.88578634480274,hs25_201,2025-05-29,4.762024860385509,323
2023_G92940,hs24_9179,2024-07-10,34.88578634480274,hs25_202,2025-05-29,4.762024860385509,323
2023_G92940,hs24_14675,2024-07-10,34.88578634480274,hs25_203,2025-05-29,4.762024860385509,323
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_204,2025-05-30,10.352782360881946,365
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_205,2025-05-30,10.352782360881946,365
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_206,2025-05-30,10.352782360881946,365
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_207,2025-05-30,10.352782360881946,365
2023_G90207,hs24_12735,2024-06-30,51.28243587820609,hs25_208,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_209,2025-05-30,10.352782360881946,334
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_210,2025-05-30,10.352782360881946,334
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_211,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_212,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2844,2024-06-30,51.28243587820609,hs25_213,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2845,2024-06-30,51.28243587820609,hs25_214,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2849,2024-06-30,51.28243587820609,hs25_215,2025-05-30,10.352782360881946,334
2023_G90207,hs24_4316,2024-07-08,59.28243587820609,hs25_216,2025-05-30,10.352782360881946,326
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_217,2025-05-30,10.352782360881946,334
2023_G90207,hs24_12750,2024-06-30,51.28243587820609,hs25_218,2025-05-30,10.352782360881946,334
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_219,2025-05-30,10.352782360881946,334
2023_G90207,hs24_12754,2024-06-30,51.28243587820609,hs25_220,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2674,2024-06-30,51.28243587820609,hs25_221,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2675,2024-06-30,51.28243587820609,hs25_222,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2676,2024-06-30,51.28243587820609,hs25_223,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2900,2024-06-30,51.28243587820609,hs25_224,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2903,2024-06-30,51.28243587820609,hs25_225,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2906,2024-06-30,51.28243587820609,hs25_226,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2912,2024-06-30,51.28243587820609,hs25_227,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2915,2024-06-30,51.28243587820609,hs25_228,2025-05-30,10.352782360881946,334
2023_G90207,hs24_6501,2024-06-03,24.282435878206087,hs25_229,2025-05-30,10.352782360881946,361
2023_G90207,hs24_6873,2024-06-28,49.28243587820609,hs25_230,2025-05-30,10.352782360881946,336
2023_G90207,hs24_6957,2024-06-29,50.28243587820609,hs25_231,2025-05-30,10.352782360881946,335
2023_G90207,hs24_7155,2024-06-30,51.28243587820609,hs25_232,2025-05-30,10.352782360881946,334
2023_G90207,hs24_7156,2024-06-30,51.28243587820609,hs25_233,2025-05-30,10.352782360881946,334
2023_G90207,hs24_7158,2024-06-30,51.28243587820609,hs25_234,2025-05-30,10.352782360881946,334
2023_G90207,hs24_8445,2024-07-08,59.28243587820609,hs25_235,2025-05-30,10.352782360881946,326
2023_G90207,hs24_12130,2024-06-03,24.282435878206087,hs25_236,2025-05-30,10.352782360881946,361
2023_G90207,hs24_12479,2024-06-29,50.28243587820609,hs25_237,2025-05-30,10.352782360881946,335
2023_G90207,hs24_12640,2024-06-30,51.28243587820609,hs25_238,2025-05-30,10.352782360881946,334
2023_G90207,hs24_12824,2024-06-30,51.28243587820609,hs25_239,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2697,2024-06-30,51.28243587820609,hs25_240,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2712,2024-06-30,51.28243587820609,hs25_241,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2713,2024-06-30,51.28243587820609,hs25_242,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2714,2024-06-30,51.28243587820609,hs25_243,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2715,2024-06-30,51.28243587820609,hs25_244,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2732,2024-06-30,51.28243587820609,hs25_245,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2733,2024-06-30,51.28243587820609,hs25_246,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2734,2024-06-30,51.28243587820609,hs25_247,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2744,2024-06-30,51.28243587820609,hs25_248,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2745,2024-06-30,51.28243587820609,hs25_249,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2983,2024-06-30,51.28243587820609,hs25_250,2025-05-30,10.352782360881946,334
2023_G90207,hs24_2997,2024-06-30,51.28243587820609,hs25_251,2025-05-30,10.352782360881946,334
2023_G90207,hs24_3009,2024-06-30,51.28243587820609,hs25_252,2025-05-30,10.352782360881946,334
2023_G90207,hs24_3018,2024-06-30,51.28243587820609,hs25_253,2025-05-30,10.352782360881946,334
2023_G90207,hs24_3026,2024-06-30,51.28243587820609,hs25_254,2025-05-30,10.352782360881946,334
2023_G90207,hs24_3041,2024-06-30,51.28243587820609,hs25_255,2025-05-30,10.352782360881946,334
2023_G90207,hs24_3047,2024-06-30,51.28243587820609,hs25_256,2025-05-30,10.352782360881946,334
2023_G90207,hs24_3056,2024-06-30,51.28243587820609,hs25_257,2025-05-30,10.352782360881946,334
2023_G90207,hs24_4454,2024-07-08,59.28243587820609,hs25_258,2025-05-30,10.352782360881946,326
2023_G90207,hs24_4455,2024-07-08,59.28243587820609,hs25_259,2025-05-30,10.352782360881946,326
2023_G90207,hs24_7208,2024-06-30,51.28243587820609,hs25_260,2025-05-30,10.352782360881946,334
2023_G90207,hs24_7227,2024-06-30,51.28243587820609,hs25_261,2025-05-30,10.352782360881946,334
2023_G90207,hs24_7230,2024-06-30,51.28243587820609,hs25_262,2025-05-30,10.352782360881946,334
2023_G90207,hs24_7243,2024-06-30,51.28243587820609,hs25_263,2025-05-30,10.352782360881946,334
2023_G90207,hs24_7245,2024-06-30,51.28243587820609,hs25_264,2025-05-30,10.352782360881946,334
